Month,Year,Type,Country,Area,Location,Activity,Sex,Age,Age range,Injury,Fatal,Time,Time of day,Species,Case Number,Date
0,1904,Invalid,USA,Unknown,Unknown,Diving on a wreck,M,0,Unknown,Leg bitten,N,Unknown,Unknown,Unknown,1904.00.00.c,1904
0,1904,Unprovoked,PHILIPPINES,Quezon,Tayabas,Bathing,M,0,Unknown,Left arm bitten,N,Unknown,Unknown,Unknown,1904.00.00.b,1904
0,1904,Unprovoked,USA,Hawaii,"Off Diamond Head, Honolulu, O'Ahu",Swimming,M,0,Unknown,"Fatal, disappeared, then shark caught with head and body of man, from waist down minus leg, in its gut",Y,Unknown,Unknown,Unknown,1904.00.00.a,1904
10,1903,Unprovoked,CUBA,Havana Province,Havana Harbor,Fell overboard,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1903.10.04,04-Oct-03
9,1903,Unprovoked,USA,New Jersey,"Atlantic City, Atlantic County",Fishing,M,0,Unknown,Lacerations to right arm & shoulder,N,Unknown,Unknown,9' Shark,1903.09.16.R,Reported 16-Sep-1903
6,1903,Unprovoked,AUSTRALIA,New South Wales,Georges River,Swimming,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1903.06.21,21-Jun-03
5,1903,Unprovoked,MEXICO,Veracruz,Coatzacoalcos,Bathing,M,0,Unknown,Fatal x 3,Y,Unknown,Unknown,Unknown,1903.05.04,04-May-03
3,1903,Unprovoked,AUSTRALIA,New South Wales,Sydney,Suicide,M,0,Unknown,Jumped off cliff,Y,Unknown,Unknown,Unknown,1903.03.20.R,Reported 20-Mar-1903
3,1903,Unprovoked,AUSTRALIA,Queensland,Logan River,Swimming,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1903.03.12,12-Mar-03
1,1903,Unprovoked,AUSTRALIA,New South Wales,"Lane Cove River, Sydney Harbor (Estuary)",Unknown,M,0,Unknown,Fatal,Y,Unknown,Unknown,Bull Shark,1903.01.10,  10-Jan-1903
0,1903,Unprovoked,USA,Hawaii,"Koko Head, South Side Of O'Ahu Island",Fishing,M,0,Unknown,"Fatal, remains (foot) recovered from shark 2 days later",Y,Unknown,Unknown,Unknown,1903.00.00.a,Ca. 1903
11,1902,Unprovoked,AUSTRALIA,New South Wales,"Middle Harbour, Sydney",Swimming,M,17,12-17,Fatal,Y,14h00,1. Afternoon,Unknown,1902.11.10,10-Nov-02
11,1902,Unprovoked,USA,Texas,"Near Port Lavaca, Calhoun County",Fishing,M,0,Unknown,Severe laceration to hand,N,Unknown,Unknown,Unknown,1902.11.01.R,Reported 01-Nov-1902
8,1902,Unprovoked,ITALY,Calabria,Nicotera,Swimming,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1902.08.28.R,Reported 29-Aug-1902
8,1902,Boat,CROATIA,Istria County,Porec,Fishing,M,0,Unknown,"No injury to occupants, shark grabbed anchor rope & towed boat",N,Unknown,Unknown,Unknown,1902.08.24.R,Reported 24-Aug-1902
8,1902,Unprovoked,USA,Hawaii,"Kalihi, O'Ahu",Catching crabs,M,0,Unknown,"Fatal, both arms severed",Y,Unknown,Unknown,Unknown,1902.08.08,08-Aug-02
7,1902,Provoked,ITALY,Liguria,"Galliera Dock, Genoa",Fishing,M,0,Unknown,Face & arms injured by hooked shark provoked incident,N,Unknown,Unknown,Unknown,1902.07.15,15-Jul-02
7,1902,Provoked,USA,New Jersey,"Atlantic City, Atlantic County",Swimming,M,0,Unknown,Shark bit his left arm after he grabbed its tail provoked incident,N,Unknown,Unknown,Unknown,1902.07.06,06-Jul-02
6,1902,Unprovoked,PHILIPPINES,Zamboanga Del Sur Province,"Near Mouth Of River Cumalarang, 5 Miles From Port Isabela, Basilan Island",Unknown,M,0,Unknown,"""nose hanging by a threat, prints of shark's teeth over entire right cheek""",N,Unknown,Unknown,Unknown,1902.06.02,02-Jun-02
6,1902,Unprovoked,EGYPT,Mediterranean Sea,"Tzortzou Reef, Marsa Matruh",Sponge diving,M,0,Unknown,Bitten on hand and thigh,N,Unknown,Unknown,Unknown,1902.06.00,Jun-02
4,1902,Invalid,SOUTH AFRICA,Eastern Cape Province,Algoa Bay,Swimming,M,0,Unknown,Probable drowning & scavenging,Y,Unknown,Unknown,Unknown,1902.04.00,Apr-02
2,1902,Provoked,NEW ZEALAND,North Island,Poverty Bay,Standing on ship deck,M,0,Unknown,"No injury, hooked shark bit tousers. provoked incident",N,Unknown,Unknown,Unknown,1902.02.22.R,.Reported 22-Feb-1902
1,1902,Unprovoked,AUSTRALIA,New South Wales,Kerosene Bay,Dangling feet in the water,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1902.01.25.R,Reported 25-Jan-1902
1,1902,Invalid,SOUTH AFRICA,Kwazulu-Natal,Durban,Unknown,M,0,Unknown,Possible drowning & scavenging. remains were recovered from a 15' shark's gut,Y,Unknown,Unknown,Unknown,1902.01.19.R,Reported 19-Jan-1902
1,1902,Unprovoked,AUSTRALIA,Queensland,Brisbane,Swimming,M,16,12-17,Legs bitten,N,12h00,1. Afternoon,Unknown,1902.01.19,19-Jan-02
12,1901,Unprovoked,AUSTRALIA,Queensland,Brisbane,Bathing,M,10,1-12,Lacerations to torso & thigh,N,Unknown,Unknown,Unknown,1901.12.01,01-Dec-01
10,1901,Unprovoked,PHILIPPINES,Zamboanga Del Sur Province,Port Isabela De Basilan,Taking catch from a fish weir in which the shark was snared,M,0,Unknown,Right thigh bitten,N,Unknown,Unknown,Unknown,1901.10.00,Mid Oct-1901
7,1901,Unprovoked,SOUTH AFRICA,Western Cape Province,Windmill Beach,Swimming,M,29,25-34,"Right leg bitten & foot severed, right arm bitten, bones fractured & nearly severed fatal",Y,14h15,1. Afternoon,White Shark,1901.07.30,30-Jul-01
7,1901,Invalid,ITALY,Syracuse,Capo Santa Croce,Swimming,M,20,18-24,"Disappeared, but shark involvement unconfirmed",Unknown,Unknown,Unknown,Unknown,1901.07.17,17-Jul-01
6,1901,Invalid,YEMEN,Aden,Unknown,Diving around anchored liner,M,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1901.06.29.R,Reported 29-Jun-1901
6,1901,Unprovoked,PHILIPPINES,Western Viscayas,"Island Of Panay, Iliolo",Swimming,M,0,Unknown,"Left thigh stripped of flesh 4"" above the knee",N,15h00,1. Afternoon,Unknown,1901.06.24,24-Jun-01
1,1901,Unprovoked,AUSTRALIA,Queensland,Brisbane,Bathing,M,0,Unknown,"Thigh bitten, fatal",Y,Unknown,Unknown,Unknown,1901.01.30,30-Jan-01
0,1901,Unprovoked,USA,Florida,Indian River Inlet / Fort Pierce Inlet,Bathing,M,0,Unknown,Abdomen bitten,N,Unknown,Unknown,Unknown,1901.00.00,Summer 1901
12,1900,Unprovoked,AUSTRALIA,New South Wales,"Middle Harbour, Sydney",Bathing,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1900.12.27,27-Dec-00
11,1900,Unprovoked,SOUTH AFRICA,Western Cape Province,Three Anchor Bay,Swimming,M,30,25-34,"Fatal, legs severed",Y,Unknown,Unknown,Unknown,1900.11.14,14-Nov-00
10,1900,Invalid,SOUTH AFRICA,Western Cape Province,"Woodstock Beach, Cape Town",Swimming,M,0,Unknown,Probable drowning & scavenging,Y,Unknown,Unknown,Unknown,1900.10.27,27-Oct-00
9,1900,Unprovoked,AUSTRALIA,Queensland,Townsville,Swimming,M,0,Unknown,Laceration to right leg,N,Unknown,Unknown,Unknown,1900.09.15,15-Sep-00
9,1900,Unprovoked,USA,Rhode Island,Coddington Cove,Diving,M,0,Unknown,No injury,Unknown,Unknown,Unknown,,1900.09.13,13-Sep-00
9,1900,Unprovoked,USA,Hawaii,"Waikiki Beach, Oahu",Floating,M,0,Unknown,"Bathing suit torn & ""imprints of the shark's teeth on his body""",N,14h00,1. Afternoon,Unknown,1900.09.05,05-Sep-00
8,1900,Unprovoked,USA,North Carolina,"Southport, Brunswick County",Bathing,M,0,Unknown,Left hand lacerated,N,14h00,1. Afternoon,Unknown,1900.08.21,21-Aug-00
7,1900,Unprovoked,CROATIA,Primorje-Gorski Kotar County,"Volosko, Opatija",Swimming,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1900.07.31,31-Jul-00
7,1900,Invalid,USA,Hawaii,"Makapu'U Point, O'Ahu",Hunting seashells,M,0,Unknown,"Believed drowned. uhlbrecht�s foot, and the pelvis & femur of another person recovered in gut of tiger shark shark caught on 17-aug-1900",Y,Unknown,Unknown,Unknown,1900.07.14,14-Jul-00
7,1900,Provoked,USA,Connecticut,"Bridgeport, Fairfield County",,Unknown,0,Unknown,"No injury to occupants. they shot shark, then it capsized their skiff. provoked incident",N,Unknown,Unknown,Unknown,1900.07.00,Late Jul-1900
1,1900,Unprovoked,AUSTRALIA,New South Wales,"Lane Cove River, Sydney Harbor (Estuary)","Standing, gathering oysters",M,0,Unknown,Right posterior thigh bitten,N,12h00,1. Afternoon,Unknown,1900.01.28,  28-Jan-1900
0,1900,Unprovoked,USA,Hawaii,"Inter-Island Dry Dock At Kakaako Street, Honolulu, O'Ahu",Unknown,M,0,Unknown,Severe abrasion when shark swam between his legs,N,Unknown,Unknown,Unknown,1900.00.00.b,Early 1900s
0,1900,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Port Elizabeth,Swimming,M,0,Unknown,Leg severed,N,10h00,0. Morning,Unknown,1900.00.00.a,Ca. 1900
12,1899,Unprovoked,AUSTRALIA,Queensland,Tingalpa Creek,Fell into the water,M,0,Unknown,Bite to lower leg,N,14h00,1. Afternoon,Unknown,1899.12.18,18-Dec-1899
11,1899,Sea Disaster,PHILIPPINES,Mindoro Occidental,Off Lubang Island,Sea disaster,Unknown,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1899.11.20,20-Nov-1899
9,1899,Unprovoked,MEXICO,Tamaulipas,Tampico,Swimming,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1899.09.11.R,Reported 11-Sep-1899
8,1899,Provoked,USA,California,"Monterey Bay, Monterey County",Hunting sharks,M,0,Unknown,"Fatal, drowned or crushed when harpooned shark smashed their boat provoked incident",Y,Unknown,Unknown,Basking Shark,1899.08.23.R,Reported 23-Aug-1899
8,1899,Unprovoked,USA,Florida,"Trout River, Panama Park",Swimming,M,15,12-17,Fatal,Y,Unknown,Unknown,3 M [10'] Shark,1899.08.15,15-Aug-1899
8,1899,Unprovoked,EGYPT,Mediterranean Sea,Port Said,Floating on his back,M,9,1-12,Back muscles torn away,N,11h30,0. Morning,Unknown,1899.08.08.c,08-Aug-1899
8,1899,Unprovoked,EGYPT,Mediterranean Sea,Port Said,Bathing,M,19,18-24,"Forearm, wrist & hand bitten",N,09h30,0. Morning,Unknown,1899.08.08.b,08-Aug-1899
8,1899,Unprovoked,EGYPT,Mediterranean Sea,Port Said,Bathing,M,13,12-17,Left leg bitten,N,08h30,0. Morning,Unknown,1899.08.08.a,08-Aug-1899
7,1899,Unprovoked,BAHAMAS,Unknown,Unknown,Fell overboard,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1899.07.08.R,Reported 08-Jul-1899
6,1899,Provoked,ITALY,Calabria,Bagnara Calabra,Fishing,M,0,Unknown,Multiple injuries from boated shark provoked incident,N,Unknown,Unknown,70 Kg Shark,1899.06.07,07-Jun-1899
6,1899,Invalid,NEW ZEALAND,North Island,East Cape,Attempting to land a boat from the hinemoa,M,0,Unknown,Fatal,Y,Unknown,Unknown,Shark Involvement Not Confirmed,1899.06.02,  02-Jun-1899
5,1899,Invalid,PHILIPPINES,Negros,Escalante,Swimming,M,0,Unknown,Fatal,Y,Unknown,Unknown,Shark Involvement Not Confirmed,1899.05.28,28-May-1899
5,1899,Unprovoked,ITALY,Imperia Province,Bordighera,Bathing,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1899.05.04.R,Reported 04-May-1899
1,1899,Invalid,AUSTRALIA,New South Wales,Newcastle,Bathing,F,13,12-17,Drowning may hav preceded attack,Y,Unknown,Unknown,Unknown,1899.01.28,28-Jan-1899
0,1899,Unprovoked,SOUTH AFRICA,Kwazulu-Natal,Durban,Dangling feet in the water,M,0,Unknown,Foot severed,N,Unknown,Unknown,Unknown,1899.00.00.c,1899 During the Seige of Ladysmith
0,1899,Boat,USA,Florida,St. John'S River,Rowing,M,0,Unknown,No injury to occupants. shark bit oar,N,Unknown,Unknown,Unknown,1899.00.00.b,1899
0,1899,Unprovoked,USA,Florida,Near A Small Wreck In A Channel At Indian Key,Hunting crayfish,M,0,Unknown,Leg bitten,N,Unknown,Unknown,1.5 M [5'] Shark,1899.00.00.a,Ca. 1899
12,1898,Unprovoked,AUSTRALIA,Queensland,The Narrows,Fell oveboard,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1898.12.28.R,Reported 28-Dec-1898
10,1898,Unprovoked,USA,Hawaii,Off Kohala,Jumped overboard,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1898.10.28,28-Oct-1898
9,1898,Unprovoked,UNKNOWN,Unknown,Unknown,Diving,M,0,Unknown,Lacerations to hand from shark trapped inside diving bell.,N,Unknown,Unknown,Unknown,1898.09.19.b.R,Reported 19-Sep-1898
9,1898,Unprovoked,UNKNOWN,Unknown,Unknown,Diving,M,0,Unknown,Lacerations to fingers,N,Unknown,Unknown,Unknown,1898.09.19.a.R,Reported 19-Sep-1898
8,1898,Unprovoked,USA,New York,"Prince'S Bay, Staten Island",Swimming,M,0,Unknown,Laceration to thigh,N,14h00,1. Afternoon,Unknown,1898.08.22,22-Aug-1898
7,1898,Unprovoked,YEMEN,Aden,Outer Harbor,Swimming at side of small boat,M,24,18-24,"Fatal, severe injuries to both arms & legs, 3 limbs surgically amputed & died after 3 days",Y,14h00,1. Afternoon,Unknown,1898.07.15,15-Jul-1898
7,1898,Unprovoked,YEMEN,Aden,Sapper Bay,Standing,M,22,18-24,Fatal,Y,Unknown,Unknown,Unknown,1898.07.14,14-Jul-1898
7,1898,Unprovoked,CUBA,Santiago De Cuba Province,Santiago De Cuba,Swimming,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1898.07.00, Jul-1898
6,1898,Unprovoked,NEW CALEDONIA,South Province,Noumea,Boat from city of naples capsized,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1898.06.22,22-Jun-1898
4,1898,Sea Disaster,FIJI,Muala,Unknown,The cutter francis adams foundered,M,0,Unknown,Lacerations to thigh,N,Unknown,Unknown,Unknown,1898.04.13,13-Apr-1898
0,1898,Unprovoked,USA,South Carolina,Ramshorn Creek,Fishing (seining),M,15,12-17,Lacerations to left hand,N,Unknown,Unknown,White Shark,1898.00.00.f,1898
0,1898,Unprovoked,CUBA,Santiago De Cuba Province,Off Santiago De Cuba,13 men in the water after sailboat capsized & sank,M,0,Unknown,"Fatal, 7 survived but 6 were taken by sharks",Y,Unknown,Unknown,Unknown,1898.00.00.e,1898 (soon after the close of the Spanish-American War)
0,1898,Unprovoked,JAMAICA,Kingston Parish,Kingston Harbor,Trailing hand in the water,F,0,Unknown,"Hand lacerated, 2 fingers severed",N,Unknown,Unknown,Unknown,1898.00.00.d,1898
0,1898,Unprovoked,CUBA,Camaguey Province,Nuevitas Harbor,Attempting to escape by swimming to shore,M,0,Unknown,"Fatal, 4 were killed by sharks, 1 survived",Y,Unknown,Unknown,Unknown,1898.00.00.c,1898
0,1898,Unprovoked,USA,Florida,"A Creek Near Jacksonville, Duval County",Unknown,M,0,Unknown,Lacerations,N,Unknown,Unknown,Unknown,1898.00.00.b,1898-1899
0,1898,Unprovoked,YEMEN,Aden,Harbor,Diving for coins,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1898.00.00.a,Summer of 1898
0,1898,Sea Disaster,USA,Hawaii,Unknown,Loss of the schooner nomad,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1898.00.00 g,1898
12,1897,Provoked,USA,East Coast,Unknown,Angling,M,0,Unknown,Hooked shark bit his leg provoked incident,N,Unknown,Unknown,Unknown,1897.12.04.R,Reported 04-Dec-1897
10,1897,Invalid,MEXICO,Vera Cruz,Vera Cruz Harbor,Diving,M,0,Unknown,Minor injuries,N,Unknown,Unknown,Questionable,1897.10.15,15-Oct-1897
10,1897,Unprovoked,MARSHALL ISLANDS,Ratak,Ailuk Island,Fishing,Unknown,0,Unknown,Fatal,Y,Unknown,Unknown,3 Sharks,1897.10.05.R,Reported 05-Oct-1897
9,1897,Provoked,USA,Rhode Island,Point Judith,Fishing,M,0,Unknown,Lacerations to hand by netted shark provoked incident,N,14h00,1. Afternoon,"13'10"" Shark",1897.09.17,17-Sep-1897
9,1897,Unprovoked,USA,South Carolina,"Elliott Cut, Charleston County",Standing,M,0,Unknown,Lacerations to lower leg,N,Unknown,Unknown,Unknown,1897.09.06,06-Sep-1897
7,1897,Unprovoked,SOUTH AFRICA,Kwazulu-Natal,"Back Beach, Durban",Wading after stray fish from seine netter�s catch,M,0,Unknown,Fatal,Y,10h00,0. Morning,Unknown,1897.07.21,21-Jul-1897
6,1897,Invalid,YEMEN,Socotra Islands,Socotra,Wreck of the steamship sultan of bombay,Unknown,0,Unknown,Sharks scavenged on the dead,Y,Unknown,Unknown,Unknown,1897.06.09,09-Jun-1897
3,1897,Unprovoked,UNKNOWN,Mediterranean Sea,Unknown,Swimming,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1897.03.15.b.R,Reported 15-Mar-1897
3,1897,Unprovoked,USA,Massachusetts,30 Miles South Of Lynn,Fishing,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1897.03.15.a.R,Reported 15-Mar-1897
0,1897,Unprovoked,NEW ZEALAND,Unknown,Unknown,Unknown,M,0,Unknown,Lacerations to left arm,N,Unknown,Unknown,Unknown,1897.00.00.b,1897
0,1897,Unprovoked,EGYPT,Mediterranean Sea,Port Said,Unknown,Unknown,0,Unknown,No details,Unknown,Unknown,Unknown,Unknown,1897.00.00.a,1897
12,1896,Boat,AUSTRALIA,Victoria,Hobson'S Bay,Fishing,M,0,Unknown,No injury to occupants. shark bit boat several times,N,05h00,3. Night,12' To 14' Shark,1896.12.23,23-Decp1896
12,1896,Unprovoked,NEW ZEALAND,North Island,"Marine Parade, Napier, Hawke Bay",Bathing,M,26,25-34,"Fatal, left arm severed at elbow,  right arm at wrist",Y,Unknown,Unknown,Unknown,1896.12.20,20-Dec-1896
12,1896,Unprovoked,NEW ZEALAND,South Island,Hoiktika,Unknown,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1896.12.17.R,Reported 17-Dec-1896
11,1896,Unprovoked,AUSTRALIA,Western Australia,Albany,Swimming,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1896.11.29,29-Nov-1896
11,1896,Unprovoked,AUSTRALIA,Western Australia,Esperance,Boat swamped,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1896.11.01,01-Nov-1896
9,1896,Unprovoked,SRI LANKA,Unknown,Unknown,Diving,M,0,Unknown,Leg severed,N,Unknown,Unknown,Unknown,1896.09.11.R,Reported 11-Sep-1896
7,1896,Unprovoked,USA,Hawaii,"Kahului, Maui",Fishing,M,35,35-44,Fatal,Y,10h30,0. Morning,Unknown,1896.07.25,25-Jul-1896
6,1896,Unprovoked,USA,South Carolina,Charleston,Bathing,M,0,Unknown,Lacerations to foot and calf,N,Unknown,Unknown,Unknown,1896.06.21.R,Reported 21-Jun-1896
1,1896,Unprovoked,AUSTRALIA,New South Wales,"Johnstone'S Bay, Sydney",Bathing,M,11,1-12,Fatal,Y,14h00,1. Afternoon,Unknown,1896.01.11, 11-Jan-1896
0,1896,Unprovoked,USA,Florida,Unknown,"Swimming ashore from a ""filibuster""",M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1896.00.00.b,1896
12,1895,Unprovoked,AUSTRALIA,New South Wales,"West Balmain, Sydney",Bathing,M,14,12-17,Fatal,Y,Unknown,Unknown,Unknown,1895.12.09,09-Dec-1895
11,1895,Unprovoked,AUSTRALIA,New South Wales,Jervis Bay,Fishing,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1895.11.16,16-Nov-1895
9,1895,Sea Disaster,CUBA,Havana Province,Havana Harbor,Shipwreck,M,0,Unknown,Probable drowning & scavenging,Y,00h00,3. Night,Unknown,1895.09.18,18-Sep-1895
9,1895,Unprovoked,YEMEN,Aden,Unknown,Diving for coins,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1895.09.14.R,Reported 14-Sep-1895
9,1895,Provoked,USA,North Carolina,"Near The Mouth Of The Cape Fear River, Brunswick County",Fishing,Unknown,0,Unknown,"No injury, hooked shark rammed boat & ruark fell on its back provoked incident",N,Unknown,Unknown,5' Shark,1895.09.00,Sep-1895
8,1895,Unprovoked,USA,Rhode Island,Noyes Beach,Swimming,M,26,25-34,Fatal,Y,05h00,3. Night,Unknown,1895.08.11,11-Aug-1895
8,1895,Unprovoked,USA,New Jersey,Raritan Bay,Fishing,M,0,Unknown,Arm bitten,N,Unknown,Unknown,Unknown,1895.08.02,2-Aug-1895
7,1895,Unprovoked,JAPAN,Unknown,Unknown,Hunting seals,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1895.07.16.R,Reported 16-Jul-1895
6,1895,Unprovoked,UNKNOWN,Unknown,Unknown,Diving,M,0,Unknown,Right hand severed,N,Unknown,Unknown,Unknown,1895.06.13.R,Reported 13-Jun-1895
6,1895,Unprovoked,AUSTRALIA,Western Australia,Barrow Passage,Pearl diving,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1895.06.03.R,Reported 03-Jun-1895
5,1895,Sea Disaster,BAHAMAS,Bimini Islands,Off Gun Cay,Sea disaster : wreck of the carrie e. long,M,0,Unknown,Heel bitten,N,Unknown,Unknown,Unknown,1895.05.21,21-May-1895
5,1895,Unprovoked,NEW ZEALAND,South Island,Preservation Inlet,"""boat accident""",M,0,Unknown,Fatal       thigh bitten,Y,Unknown,Unknown,Unknown,1895.05.03,03-May-1895
4,1895,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Mzimvubu River,"""crossing the river""",M,28,25-34,"Fatal, right arm lacerated",Y,12h00,1. Afternoon,Unknown,1895.04.29,29-Apr-1895
4,1895,Unprovoked,NEW ZEALAND,South Island,Oamaru,Swimming,M,0,Unknown,Lacerations to foot,N,10h00,0. Morning,Unknown,1895.04.23,23-Apr-1895
3,1895,Unprovoked,INDONESIA,Moluccas,South Aroo Island,Swimming,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1895.03.29.R,Reported 29-Mar-1895
3,1895,Unprovoked,AUSTRALIA,Queensland,Burnett River,Swimming,M,13,12-17,Lower leg & foot bitten,N,Unknown,Unknown,Unknown,1895.03.15,15-Mar-1895
2,1895,Unprovoked,AUSTRALIA,New South Wales,Sydney Harbor,Swimming,M,14,12-17,Fatal,Y,Unknown,Unknown,Unknown,1895.02.27,27-Feb-1895
2,1895,Unprovoked,PANAMA,Bocas Del Toro,Unknown,"Swimming, after sailboat capsized",M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1895.02.23.R,Reported 23-Feb-1895
0,1895,Boat,AUSTRALIA,Western Australia,"Dampier'S Creek, Broome",Unknown,Unknown,0,Unknown,No injury to occupants of boat,N,Unknown,Unknown,Unknown,1895.00.00.b,1895
12,1894,Provoked,USA,Florida,"North Beach, St. Augustine",Fishing,M,0,Unknown,Left leg bitten provoked incident,N,Unknown,Unknown,12' Shark,1894.12.11,11-Dec-1894
11,1894,Unprovoked,AUSTRALIA,New South Wales,Newcastle,Bathing,M,19,18-24,"""lost his arm""",N,10h00,0. Morning,10' To 12' Shark,1894.11.28,28-Nov-1894
10,1894,Unprovoked,USA,Alabama,Mobile Bay,Swimming,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1894.10.06.R,Reported 06-Oct-1894
9,1894,Unprovoked,USA,Virginia,Norfolk,Bathing,M,0,Unknown,Lacerations to leg,N,Unknown,Unknown,Unknown,1894.09.12.R,Reported 12-Sep-1894
9,1894,Unprovoked,FIJI,Vita Levu,Rewa River,Dangling feet in the water,F,0,Unknown,Foot severed,N,Unknown,Unknown,Unknown,1894.09.06.R,Reported 06-Sep-1894
9,1894,Provoked,USA,Texas,Rockport,Fishing,M,0,Unknown,Laceration to calf  provoked incident,N,Unknown,Unknown,Unknown,1894.09.01.R,Reported 01-Sep-1894
8,1894,Unprovoked,USA,New York,"Woolsey'S Point, East River",Swimming,F,0,Unknown,No injury,Unknown,Unknown,Unknown,"Shovelnose Shark, 5'",1894.08.21,21-Aug-1894
8,1894,Unprovoked,USA,Florida,"Jacksonville, Duval County",Swimming / floating on his back,M,0,Unknown,Lacerations to thigh,N,Unknown,Unknown,Unknown,1894.08.01,01-Aug-1894
7,1894,Unprovoked,FRANCE,Provence,"La Badine, Hy�Res",Fishing,M,0,Unknown,No injury,Y,Unknown,Unknown,1.8 M Shark,1894.07.15.R,Reportd 15-Jul-1894
6,1894,Unprovoked,USA,Florida,Anastasia Island,Bathing,M,0,Unknown,"""painfully injured"" but no details",Unknown,Unknown,Unknown,Unknown,1894.06.29,29-Jun-1894
6,1894,Unprovoked,SOUTH AFRICA,Western Cape Province,Simons Town,Swimming after harpooned whale capsized boat,M,0,Unknown,Fatal,Y,Unknown,Unknown,Unknown,1894.06.25,25-Jun-1894
